screen_size,rear_camera_mp,front_camera_mp,ram,battery,weight,normalized_used_price
15.29,13.0,8.0,4.0,4230.0,168.0,4.614328124
15.24,13.0,8.0,4.0,3410.0,155.0,4.668802046
15.34,12.0,9.0,4.0,4100.0,175.0,5.569717606
15.27,12.0,10.0,4.0,3400.0,157.0,5.55597828
12.9,12.0,10.0,4.0,3100.0,150.0,4.73523307
17.86,12.0,9.0,4.0,4380.0,263.0,5.978657891
12.7,5.0,5.0,4.0,2600.0,169.0,3.891412052
15.34,12.0,16.0,4.0,5000.0,174.0,4.597541159
15.32,12.0,8.0,4.0,5000.0,186.0,4.587617027
15.8,12.0,5.0,4.0,3400.0,163.0,4.236278058
15.42,12.0,9.0,4.0,3700.0,169.0,5.100597868
15.42,12.0,32.0,4.0,4500.0,183.0,5.242910359
15.32,12.0,32.0,4.0,3500.0,169.0,4.865378281
15.34,12.0,25.0,4.0,4000.0,166.0,4.824626949
12.93,12.0,25.0,4.0,3100.0,140.0,4.884996482
15.34,12.0,16.0,4.0,4000.0,165.0,4.68527443
15.34,12.0,8.0,4.0,4000.0,169.0,4.649187071
15.29,13.0,5.0,4.0,3400.0,168.0,4.424007957
25.53,13.0,8.0,4.0,7040.0,400.0,5.358188764
25.43,8.0,5.0,4.0,6150.0,460.0,4.934545873
25.43,8.0,2.0,4.0,7300.0,525.0,4.81866736
20.32,5.0,2.0,4.0,5000.0,358.0,4.663156035
25.53,13.0,8.0,4.0,7300.0,175.0,4.836440625
25.53,8.0,5.0,4.0,7300.0,175.0,4.474947599
15.24,12.0,12.0,4.0,3300.0,175.0,4.896346148
15.32,12.0,24.0,4.0,3800.0,183.0,4.967379785
15.24,12.0,24.0,4.0,3300.0,168.0,5.123070723
15.34,12.0,8.0,4.0,4000.0,201.0,5.714293704
15.24,12.0,8.0,4.0,3300.0,178.0,4.830152047
15.24,8.0,5.0,4.0,3300.0,177.0,4.469694046
15.24,13.0,5.0,4.0,3300.0,178.0,4.446643278
12.7,8.0,5.0,4.0,2600.0,154.0,4.065945088
12.85,13.0,8.0,4.0,3000.0,154.0,4.522114611
12.83,8.0,5.0,4.0,3300.0,181.0,4.24563401
12.7,8.0,5.0,4.0,2600.0,152.0,4.24792365
15.32,12.0,24.0,4.0,3700.0,191.0,5.11433443
12.9,16.0,8.0,4.0,3000.0,150.0,4.9682148
15.24,12.0,16.0,4.0,3500.0,177.0,4.714293613
12.85,13.0,8.0,4.0,3000.0,154.0,4.352082758
12.83,13.0,5.0,4.0,3000.0,175.0,4.31039636
15.24,12.0,24.0,4.0,3500.0,186.0,4.734442522
12.85,16.0,16.0,4.0,3000.0,159.0,4.907494535
12.83,12.0,8.0,4.0,3000.0,174.0,4.457713717
12.83,13.0,13.0,4.0,3300.0,170.0,4.414372811
15.29,12.0,8.0,4.0,3500.0,189.0,4.370333536
12.9,12.0,8.0,4.0,3000.0,163.0,5.002267044
12.7,8.0,5.0,4.0,2600.0,153.0,4.198404232
15.24,16.0,8.0,4.0,3500.0,191.0,4.758577733
12.85,16.0,8.0,4.0,3000.0,172.0,4.349115971
10.34,5.0,2.0,4.0,2000.0,130.0,3.829293358
20.32,8.0,5.0,4.0,4450.0,415.0,4.767118953
20.32,8.0,5.0,4.0,5000.0,364.0,4.74675655
12.83,13.0,16.0,4.0,3000.0,180.0,4.827113017
15.32,13.0,8.0,4.0,3300.0,195.0,4.851014123
12.88,12.0,5.0,4.0,3200.0,167.0,4.576359104
12.88,13.0,13.0,4.0,3300.0,179.0,4.778703237
12.83,13.0,13.0,4.0,3600.0,181.0,4.604670061
12.83,13.0,13.0,4.0,3600.0,181.0,4.694279361
12.75,13.0,13.0,4.0,3000.0,160.0,4.338335946
12.7,13.0,5.0,4.0,2400.0,142.0,4.226395693
7.82,8.0,5.0,4.0,1950.0,165.0,3.811318301
10.29,5.0,5.0,4.0,2050.0,143.0,3.941775964
12.9,12.0,8.0,4.0,3000.0,155.0,5.091293197
15.29,12.0,8.0,4.0,3500.0,173.0,4.856706812
12.75,16.0,16.0,4.0,2600.0,145.0,4.510859507
12.7,13.0,5.0,4.0,2800.0,172.0,4.106767082
23.04,13.0,5.0,4.0,3000.0,429.0,4.955897478
10.16,5.0,0.3,4.0,1500.0,126.0,3.535145354
12.88,16.0,16.0,4.0,3300.0,172.0,4.544995463
12.88,16.0,16.0,4.0,3600.0,186.0,4.955333978
12.75,16.0,16.0,4.0,3000.0,157.0,4.734793954
10.34,13.0,8.0,4.0,2350.0,138.0,4.299459911
12.7,8.0,5.0,4.0,2600.0,160.0,4.410735561
12.7,8.0,5.0,4.0,2600.0,160.0,3.999667515
15.24,16.0,16.0,4.0,3000.0,189.0,5.294208939
12.88,16.0,8.0,4.0,3300.0,182.0,4.579339426
12.83,13.0,5.0,4.0,3300.0,169.0,4.631714741
12.83,13.0,8.0,4.0,3300.0,167.0,4.573266637
12.7,13.0,5.0,4.0,2400.0,143.0,4.381276353
12.83,13.0,8.0,4.0,3300.0,167.0,4.591780949
10.16,5.0,0.3,4.0,1500.0,127.0,3.592093185
12.88,12.0,5.0,4.0,3500.0,169.0,5.511814541
12.88,12.0,5.0,4.0,3500.0,169.0,4.994099325
12.83,13.0,5.0,4.0,3000.0,172.0,4.29701326
12.7,8.0,5.0,4.0,2600.0,149.0,4.047252955
17.78,8.0,2.0,4.0,4000.0,289.0,4.46383701
12.7,8.0,5.0,4.0,2600.0,138.0,3.931041011
12.7,8.0,5.0,4.0,2600.0,138.0,4.17438727
12.7,8.0,5.0,4.0,2600.0,157.0,4.360930671
10.29,5.0,2.0,4.0,2200.0,154.0,4.315085229
12.73,12.0,5.0,4.0,4000.0,184.8,4.916251352
12.7,8.0,5.0,4.0,2600.0,139.0,4.097506226
12.88,16.0,8.0,4.0,3300.0,169.0,4.514260311
12.75,16.0,8.0,4.0,2600.0,143.0,4.420886706
15.24,16.0,8.0,4.0,5000.0,210.0,4.548176464
12.83,13.0,5.0,4.0,3300.0,170.0,4.129872568
12.75,13.0,5.0,4.0,3100.0,159.0,4.300545393
25.43,8.0,2.0,4.0,7300.0,525.0,4.749010756
17.78,5.0,2.0,4.0,4000.0,283.0,4.514917197
12.73,12.0,5.0,4.0,3000.0,152.0,4.582106246
12.83,12.0,5.0,4.0,3600.0,157.0,4.530769863
12.83,12.0,5.0,4.0,3600.0,157.0,4.690797272
12.73,12.0,5.0,4.0,3000.0,152.0,4.226249633
10.16,5.0,0.3,4.0,1500.0,123.0,3.63995178
20.32,5.0,2.0,4.0,5000.0,360.0,4.583640067
10.29,5.0,2.0,4.0,2050.0,131.0,3.907412393
15.24,13.0,8.0,4.0,4000.0,200.0,4.636862633
12.83,13.0,5.0,4.0,3300.0,172.0,4.89686918
12.75,13.0,5.0,4.0,2900.0,155.0,4.718498871
10.34,13.0,5.0,4.0,2300.0,132.0,4.356708827
12.7,5.0,2.0,4.0,2600.0,138.9,3.971423349
12.7,8.0,2.0,4.0,2600.0,138.0,4.116758157
12.83,13.0,5.0,4.0,3000.0,172.0,4.258869811
12.7,8.0,5.0,4.0,2600.0,149.0,4.145512849
12.7,8.0,5.0,4.0,2600.0,137.0,3.881976084
10.24,5.0,2.0,4.0,1900.0,131.0,3.871617591
12.88,16.0,5.0,4.0,3000.0,171.0,4.941856685
12.88,16.0,5.0,4.0,3000.0,171.0,4.541591204
12.88,16.0,5.0,4.0,3000.0,171.0,5.353373572
12.88,16.0,5.0,4.0,3000.0,153.0,5.245127538
12.88,16.0,5.0,4.0,3000.0,153.0,5.079477043
12.88,16.0,5.0,4.0,3000.0,153.0,4.90771624
12.73,16.0,5.0,4.0,2800.0,145.0,4.922168313
10.24,8.0,1.9,4.0,1900.0,107.0,3.746912485
7.82,8.0,2.0,4.0,1800.0,155.0,4.51008998
23.04,8.0,2.1,4.0,5870.0,150.0,4.216414691
20.32,8.0,2.1,4.0,4000.0,265.0,4.982304404
12.88,16.0,5.0,4.0,3050.0,151.0,4.509099717
12.88,16.0,5.0,4.0,3050.0,151.0,4.783065294
10.16,3.15,5.0,4.0,1500.0,123.0,3.851423383
12.83,13.0,5.0,4.0,3000.0,171.0,4.195697056
12.83,13.0,5.0,4.0,3000.0,170.0,4.378395048
12.7,13.0,5.0,4.0,2600.0,146.0,4.573782713
23.01,5.0,2.0,4.0,2600.0,490.0,4.729421148
5.18,3.15,5.0,0.25,1300.0,124.0,4.417514428
12.73,16.0,5.0,4.0,3500.0,170.0,4.810394136
17.78,2.0,2.0,4.0,3600.0,322.0,4.25362492
23.04,5.0,2.0,4.0,6000.0,490.0,4.725084283
23.04,5.0,2.0,4.0,6000.0,450.0,4.567156744
20.32,5.0,2.0,4.0,4200.0,338.0,4.689787032
20.32,5.0,2.0,4.0,4200.0,313.0,4.431768727
10.29,5.0,2.0,4.0,2200.0,154.0,4.171305603
12.73,16.0,5.0,4.0,2600.0,132.0,4.817293234
12.73,16.0,5.0,4.0,2550.0,140.0,4.806804054
12.73,16.0,5.0,4.0,2600.0,132.0,4.970993159
12.73,16.0,5.0,4.0,2550.0,138.0,5.080472254
12.73,16.0,5.0,4.0,2550.0,138.0,4.512835575
10.24,5.0,2.0,4.0,1850.0,122.0,4.003872659
10.24,5.0,2.0,4.0,1850.0,122.0,3.91442013
10.34,5.0,2.0,4.0,2000.0,129.0,4.014399072
17.78,2.0,5.0,4.0,3600.0,310.0,4.508989628
10.16,3.15,0.3,4.0,1500.0,112.0,3.24376354
12.83,13.0,5.0,4.0,2600.0,141.0,4.148832748
12.83,13.0,5.0,4.0,2600.0,141.0,4.778282804
13.34,13.0,5.0,4.0,2500.0,161.0,4.462338537
12.83,13.0,5.0,4.0,2950.0,141.0,4.644871553
12.7,8.0,5.0,4.0,2400.0,150.0,4.506233438
10.29,5.0,2.0,4.0,2000.0,130.0,3.584906864
12.7,13.0,5.0,4.0,2300.0,123.0,4.761831996
12.7,13.0,5.0,4.0,2300.0,123.0,4.406109305
10.29,8.0,5.0,4.0,1900.0,110.3,4.23598879
10.29,8.0,5.0,4.0,1900.0,110.3,4.24046307
12.73,16.0,2.0,4.0,2800.0,145.0,4.96932707
7.7,2.0,2.0,4.0,1200.0,107.0,2.961140829
10.16,3.15,0.3,4.0,1500.0,123.0,3.463232773
12.7,8.0,5.0,4.0,2600.0,152.0,4.307033656
12.7,8.0,5.0,4.0,2600.0,156.0,4.327174383
10.24,5.0,1.3,4.0,1900.0,126.0,4.198103797
12.85,16.0,3.7,4.0,3000.0,174.0,4.318687394
12.88,16.0,3.7,4.0,3000.0,175.0,4.442886523
12.88,16.0,3.7,4.0,3220.0,176.0,4.56995743
20.32,3.15,1.2,4.0,4450.0,393.0,4.934545873
20.32,3.15,1.2,4.0,4450.0,393.0,4.483567364
15.24,8.0,2.1,4.0,2800.0,194.0,4.213460043
12.73,16.0,2.0,4.0,2800.0,145.0,5.004885462
10.34,12.0,2.1,4.0,1860.0,115.0,3.824720677
10.34,12.0,2.1,4.0,1860.0,115.0,4.959903246
10.29,8.0,2.1,4.0,2100.0,118.0,4.333755086
10.29,5.0,0.3,4.0,2100.0,136.9,4.130515759
10.16,5.0,0.3,4.0,1500.0,124.0,3.50465609
5.08,8.0,2.0,4.0,800.0,75.0,2.05284086
10.16,3.15,0.3,4.0,1500.0,123.0,3.661508257
10.24,3.15,2.0,4.0,1800.0,129.0,3.80666249
10.29,8.0,2.1,4.0,2100.0,120.0,4.338858139
10.16,5.0,0.3,4.0,1800.0,130.3,3.60631273
10.16,5.0,0.3,4.0,1500.0,123.8,4.206631038
7.75,3.15,2.0,4.0,1300.0,108.0,3.701548857
7.75,2.0,2.0,4.0,1300.0,107.6,3.663561646
10.29,5.0,0.3,4.0,2000.0,138.0,3.966700567
12.73,16.0,2.0,4.0,2800.0,158.0,4.791234729
12.73,16.0,2.0,4.0,2800.0,145.0,4.6226171
20.42,8.0,2.1,4.0,4900.0,298.0,4.331391019
20.42,8.0,2.1,4.0,4900.0,294.0,4.63336884
25.53,8.0,2.1,4.0,7900.0,467.0,4.629862799
25.53,8.0,2.1,4.0,7900.0,465.0,4.868764463
10.34,5.0,2.0,4.0,2000.0,149.0,4.051089054
10.36,8.0,1.9,4.0,2100.0,132.0,3.688379329
17.78,8.0,2.0,4.0,3200.0,245.0,4.49635928
12.73,16.0,2.0,4.0,2800.0,170.1,4.244343779
10.36,20.7,2.0,4.0,2430.0,200.0,5.073797869
11.84,5.0,0.3,4.0,2600.0,165.0,4.520047933
10.36,8.0,1.9,4.0,2100.0,132.0,3.712840092
10.16,5.0,0.3,4.0,1500.0,123.0,3.989724513
12.7,13.0,2.0,4.0,2600.0,135.8,4.673482826
17.78,3.15,1.3,4.0,4000.0,276.0,4.215381557
17.78,3.15,1.3,4.0,4000.0,276.0,4.062337766
17.78,3.15,1.3,4.0,4000.0,276.0,4.496470769
20.32,3.15,1.3,4.0,4450.0,320.0,4.72135194
20.32,3.15,1.3,4.0,4450.0,320.0,4.714652197
20.32,3.15,1.3,4.0,4450.0,320.0,4.166975253
25.43,3.15,1.3,4.0,6800.0,487.0,4.494908792
25.43,3.15,1.3,4.0,6800.0,487.0,4.742930126
25.43,3.15,1.3,4.0,6800.0,487.0,4.688039664
11.48,5.0,0.3,4.0,2100.0,139.0,3.768152635
10.16,5.0,0.3,4.0,1500.0,112.0,3.676806873
12.73,16.0,2.0,4.0,2800.0,145.0,4.943141299
12.73,16.0,2.0,4.0,2800.0,145.0,4.957304838
12.73,16.0,2.0,4.0,2800.0,144.9,4.64525591
12.73,16.0,2.0,4.0,2800.0,145.0,4.718677427
10.29,5.0,0.3,4.0,2100.0,137.0,3.770459441
10.29,5.0,0.3,4.0,2100.0,137.0,4.134846506
5.18,5.0,2.0,4.0,1000.0,91.0,4.145037677
7.98,2.0,2.0,4.0,1300.0,105.0,3.63995178
12.83,8.0,2.0,4.0,3100.0,162.5,4.959622662
12.83,8.0,2.0,4.0,3100.0,162.5,4.51601105
17.78,2.0,2.0,4.0,3600.0,322.0,4.320815904
17.78,2.0,2.0,4.0,3600.0,310.0,4.392348184
12.73,5.0,0.3,4.0,2100.0,163.0,3.686376324
30.53,8.0,2.0,4.0,9500.0,753.0,5.652524267
30.53,8.0,2.0,4.0,9500.0,753.0,5.373842192
30.53,8.0,2.0,4.0,9500.0,750.0,5.274127128
30.53,8.0,2.0,4.0,9500.0,740.0,5.336864776
30.53,8.0,2.0,4.0,9500.0,732.0,5.326856231
30.53,8.0,2.0,4.0,9500.0,730.2,4.940498912
25.43,8.0,2.0,4.0,8220.0,477.0,5.114033886
25.43,8.0,2.0,4.0,8220.0,469.0,4.741011409
20.42,8.0,2.0,4.0,4800.0,335.0,4.99199599
20.42,8.0,2.0,4.0,4800.0,331.0,4.869378902
10.36,16.3,2.0,4.0,2000.0,283.0,4.926311212
10.34,5.0,0.3,4.0,2000.0,145.0,4.052827882
12.7,13.0,2.0,4.0,2600.0,147.0,4.642754946
12.7,13.0,2.0,4.0,2600.0,146.0,4.192831509
10.29,5.0,0.3,4.0,2100.0,139.0,4.150882413
10.16,5.0,0.3,4.0,1500.0,118.0,3.523119986
13.34,8.0,1.9,4.0,2600.0,163.0,4.225226615
7.8,8.0,1.9,4.0,1820.0,179.0,4.387262901
10.29,5.0,0.3,4.0,2100.0,134.2,3.642049867
5.18,2.0,1.3,4.0,800.0,99.8,3.2429829
10.16,5.0,0.3,4.0,1800.0,121.9,3.460723361
12.88,13.0,2.0,4.0,2800.0,154.0,5.200208273
10.16,3.15,1.3,4.0,1500.0,126.0,3.526654599
10.24,5.0,0.3,4.0,1800.0,132.5,3.295836866
7.75,3.0,1.3,4.0,1300.0,118.9,3.434632158
7.75,3.0,1.3,4.0,1300.0,118.2,3.074543454
10.16,2.0,1.3,4.0,1500.0,121.0,3.330774917
25.43,8.0,2.0,4.0,8220.0,130.4,4.773815312
12.88,13.0,2.0,4.0,3200.0,168.0,4.089164502
5.18,2.0,1.3,4.0,1200.0,99.5,3.450622265
10.16,5.0,1.3,4.0,1750.0,130.4,3.353406718
7.62,2.0,1.3,0.25,1000.0,118.8,4.088829382
12.12,8.0,1.2,4.0,2000.0,144.0,4.569232079
10.24,16.0,1.9,4.0,2330.0,208.0,4.445705411
10.16,5.0,0.3,4.0,1500.0,115.0,3.375537635
10.24,8.0,1.9,4.0,1900.0,107.0,4.03724497
12.7,8.0,2.0,4.0,2600.0,153.0,4.140114296
20.32,5.0,1.3,4.0,4450.0,314.0,4.783567386
25.43,3.15,1.3,4.0,6800.0,510.0,4.71357606
25.43,3.15,1.3,4.0,6800.0,510.0,5.030699325
25.43,3.15,1.3,4.0,6800.0,510.0,4.979213424
7.82,5.0,1.9,4.0,1500.0,119.1,3.571221411
10.24,5.0,0.3,4.0,1800.0,124.0,4.178072778
17.78,3.15,1.3,4.0,4000.0,302.0,4.244774041
17.78,3.15,1.3,4.0,4000.0,306.0,4.547752915
15.32,8.0,1.9,4.0,3200.0,199.0,4.083789048
12.9,8.0,1.9,4.0,2600.0,182.0,4.553666343
10.16,3.15,1.3,4.0,1500.0,128.5,3.824065727
10.34,5.0,0.3,4.0,2000.0,143.9,3.860729711
7.62,2.0,1.3,4.0,1200.0,100.5,3.431403224
7.62,2.0,1.3,4.0,1200.0,100.5,3.371081758
12.7,13.0,2.0,4.0,2600.0,130.0,3.883211924
12.7,13.0,2.0,4.0,2600.0,130.0,4.100326634
12.7,13.0,2.0,4.0,2600.0,132.0,4.864607093
12.7,13.0,2.0,4.0,2600.0,130.1,4.800819203
20.32,5.0,1.3,4.0,4600.0,338.0,4.963473803
20.32,5.0,1.3,4.0,4600.0,338.0,4.76669362
5.28,2.0,1.3,4.0,1200.0,96.0,3.741234684
7.75,3.15,1.3,4.0,1000.0,130.4,3.612538221
7.62,3.15,1.3,4.0,1000.0,130.4,3.335413641
7.62,2.0,1.3,4.0,1000.0,89.2,2.855895328
5.28,1.3,1.3,4.0,1000.0,130.4,3.283539338
8.31,3.15,1.3,4.0,1300.0,112.0,3.569250967
7.75,5.0,0.3,4.0,1300.0,120.6,3.193352868
10.29,5.0,1.3,4.0,2000.0,139.1,3.90479696
10.16,5.0,0.3,4.0,1700.0,148.5,4.305685401
10.24,8.0,2.0,4.0,1650.0,121.0,4.14234076
10.16,5.0,1.2,4.0,2100.0,125.0,3.978933711
11.81,8.0,1.9,4.0,2100.0,134.0,3.981922133
15.29,22.6,8.0,4.0,3130.0,146.0,4.873669439
15.21,12.0,16.0,4.0,2900.0,165.0,4.816645932
12.88,12.0,13.0,4.0,4000.0,175.0,4.631325143
12.83,12.0,8.0,4.0,2700.0,140.0,4.273745191
15.24,12.0,16.0,4.0,3200.0,167.4,5.100110301
15.24,12.0,16.3,4.0,3130.0,181.0,4.831986983
15.24,12.0,16.0,4.0,3200.0,165.4,5.128833059
12.83,16.0,20.0,4.0,3020.0,140.0,5.001930853
12.75,12.0,8.0,4.0,3100.0,165.0,4.213312081
12.83,12.0,5.0,4.0,5000.0,165.0,4.469350463
12.83,13.0,8.0,4.0,3020.0,140.0,4.882423063
12.88,16.0,13.0,4.0,3100.0,185.0,5.147145579
12.83,16.0,8.0,4.0,3000.0,160.0,4.487062098
12.83,13.0,13.0,4.0,2600.0,151.0,4.782897874
12.88,13.0,2.1,4.0,3000.0,168.0,4.678420648
12.75,8.0,2.1,4.0,2030.0,154.0,4.162781724
12.7,8.0,1.2,4.0,2040.0,141.0,3.865350597
12.7,12.0,8.0,4.0,4900.0,335.0,5.320225619
10.16,8.0,1.0,4.0,4800.0,290.0,5.21384821
6.68,5.0,2.0,4.0,4800.0,270.0,4.456089963
15.24,19.0,13.0,4.0,3300.0,193.0,5.340418543
15.24,23.0,8.0,4.0,3580.0,205.0,4.823421791
12.9,19.0,13.0,4.0,3540.0,236.0,5.208720833
12.88,19.0,5.0,4.0,3180.0,198.0,4.473807868
12.7,19.0,5.0,4.0,2870.0,168.0,4.502694394
15.24,23.0,8.0,4.0,3580.0,221.0,4.915665057
12.75,23.0,8.0,4.0,3300.0,171.0,4.637056375
12.83,13.0,8.0,4.0,3300.0,178.0,4.678327707
12.75,19.0,13.0,4.0,2700.0,155.0,4.511408806
12.83,23.0,8.0,4.0,3430.0,189.0,4.728183962
10.31,19.0,8.0,4.0,2700.0,140.0,4.598145571
12.83,13.0,5.0,4.0,2620.0,180.0,4.108904714
12.75,19.0,13.0,4.0,2900.0,161.0,4.553982149
13.87,19.0,13.0,4.0,3230.0,195.0,4.938494616
15.24,23.0,16.0,4.0,2700.0,188.0,4.931159093
12.7,23.0,8.0,4.0,2300.0,143.0,4.592793915
10.31,23.0,5.0,4.0,2700.0,135.0,4.66192852
12.75,23.0,13.0,4.0,2900.0,161.0,4.869916227
12.7,13.0,5.0,4.0,2300.0,147.0,4.02731405
15.24,21.5,16.0,4.0,2700.0,202.0,4.864066907
12.7,23.0,13.0,4.0,2700.0,164.4,5.1075805
12.7,23.0,13.0,4.0,2620.0,153.0,4.768139014
12.7,13.0,8.0,4.0,2300.0,137.4,4.543294782
12.7,13.0,8.0,4.0,2300.0,137.4,4.325720798
12.83,23.0,5.1,4.0,3430.0,180.0,4.935193099
12.83,23.0,5.1,4.0,3430.0,180.0,4.848430041
12.75,23.0,5.1,4.0,2900.0,154.0,4.703657133
12.75,23.0,5.1,4.0,2900.0,154.0,4.877484781
10.31,23.0,5.1,4.0,2700.0,138.0,4.377390906
12.7,21.2,13.0,4.0,2600.0,142.6,4.448984103
12.7,21.2,13.0,4.0,2600.0,142.5,4.733387484
15.24,13.0,13.0,4.0,2930.0,187.0,4.913022465
15.24,13.0,13.0,4.0,2930.0,187.0,4.428433007
12.75,20.7,5.1,4.0,2930.0,144.0,4.539030383
12.75,20.7,5.1,4.0,2930.0,144.0,4.29837325
12.83,13.0,5.0,4.0,2600.0,147.0,4.307303088
12.83,13.0,5.0,4.0,2600.0,147.0,4.585477553
12.7,13.0,5.0,4.0,2400.0,135.0,4.416790315
12.7,13.0,5.0,4.0,2400.0,136.0,4.299052551
25.43,8.1,5.1,4.0,6000.0,389.0,4.853903508
25.43,8.1,5.1,4.0,6000.0,393.0,4.533136983
10.34,5.0,2.0,4.0,2300.0,135.0,3.788045826
10.34,5.0,2.0,4.0,2300.0,135.0,4.065430552
12.7,5.0,2.0,4.0,2300.0,144.0,4.186923744
12.7,5.0,2.0,4.0,2300.0,144.0,4.127134385
10.29,5.0,0.3,4.0,2330.0,143.8,3.390136434
10.29,5.0,0.3,4.0,2330.0,143.8,4.21597205
20.32,8.1,2.2,4.0,4500.0,270.0,4.935552488
12.75,20.7,2.2,4.0,3100.0,152.0,4.966544073
12.75,20.7,2.2,4.0,3200.0,170.6,4.724640686
12.75,20.7,2.2,4.0,3100.0,152.0,4.422208424
10.31,20.7,2.2,4.0,2600.0,129.0,4.415582293
10.36,8.0,0.3,4.0,2300.0,149.0,3.73289634
12.83,8.0,5.0,4.0,2500.0,149.7,4.138680376
12.83,8.0,5.0,4.0,2500.0,149.7,4.118549251
12.7,20.7,0.3,4.0,3000.0,163.0,4.539350845
12.78,8.0,1.1,4.0,2500.0,148.0,4.377265318
10.36,8.0,0.3,4.0,2300.0,148.0,4.068171688
10.36,8.0,0.3,4.0,2300.0,148.0,3.683615624
25.43,8.1,2.2,4.0,6000.0,439.0,5.162211234
25.43,8.1,2.2,4.0,6000.0,426.0,5.176714545
12.75,20.7,2.2,4.0,3200.0,163.0,4.770854102
10.16,3.15,2.0,4.0,1750.0,122.0,4.01566204
10.16,3.15,2.0,4.0,1700.0,120.0,3.789403292
15.24,13.0,1.1,4.0,3000.0,171.8,4.814052528
15.24,13.0,1.1,4.0,3000.0,171.7,4.114637265
12.7,20.7,2.0,4.0,3000.0,162.0,4.527100531
10.24,20.7,2.0,4.0,2300.0,137.0,4.36500763
12.7,20.7,2.0,4.0,3000.0,170.0,4.422808628
15.34,8.0,2.0,4.0,3050.0,212.0,4.121959729
12.7,8.0,0.3,4.0,2390.0,153.0,4.273605886
10.16,5.0,0.3,4.0,1750.0,115.0,3.918402612
11.56,13.1,0.3,4.0,2300.0,138.0,4.392842927
10.24,8.0,0.3,4.0,1750.0,137.0,3.697343533
10.31,8.0,0.3,4.0,2370.0,155.0,4.325720798
25.43,8.1,2.2,4.0,6000.0,495.0,5.030241824
25.43,8.1,2.2,4.0,6000.0,495.0,4.829912459
12.7,13.1,2.2,4.0,2330.0,146.0,4.566117459
12.7,13.0,2.0,4.0,2370.0,151.0,4.213312081
10.29,5.0,2.0,4.0,1700.0,107.0,3.548754946
12.7,8.0,1.3,4.0,1800.0,177.0,4.110709916
7.75,2.0,1.3,4.0,1750.0,112.0,3.057297629
10.16,2.0,1.3,4.0,1750.0,122.0,3.335413641
10.16,2.0,1.3,4.0,1750.0,155.0,3.667400422
12.7,8.0,1.3,4.0,1800.0,190.0,4.061304708
10.29,3.15,1.3,4.0,1450.0,156.0,3.374853406
10.29,5.0,1.3,4.0,2100.0,158.0,3.587400285
10.16,3.15,1.3,0.25,2100.0,158.0,3.02140002
7.75,1.3,0.3,0.25,2100.0,158.0,2.660259537
10.29,8.0,2.0,4.0,2100.0,155.0,4.009512627
10.29,8.0,1.3,4.0,2100.0,190.0,3.785552341
10.29,5.0,1.3,4.0,1730.0,123.3,3.842029634
10.29,3.15,1.3,4.0,2100.0,108.0,3.461351304
10.16,5.0,1.3,4.0,2100.0,100.0,3.370050653
7.75,3.15,1.3,4.0,2100.0,125.0,3.294354286
12.7,8.0,2.0,4.0,2100.0,175.0,4.28661645
12.7,5.0,0.3,4.0,2000.0,161.0,3.568969157
12.7,8.0,3.0,4.0,2100.0,176.0,4.100160948
12.7,5.0,1.3,4.0,2100.0,186.0,4.023206534
10.29,5.0,1.3,4.0,2100.0,143.0,3.673511977
10.29,3.15,1.3,4.0,2100.0,130.0,3.547603867
10.16,3.15,1.3,4.0,1300.0,90.0,3.237893831
7.75,3.15,1.3,4.0,1500.0,135.0,3.161246712
17.78,3.15,1.3,4.0,3000.0,450.0,4.341595189
12.7,5.0,1.3,4.0,2100.0,185.0,3.888344878
12.78,8.0,5.0,4.0,2550.0,196.3,4.134366237
12.78,8.0,5.0,4.0,2550.0,196.3,3.986388087
25.4,3.15,0.3,4.0,7600.0,158.0,4.39172941
10.29,8.0,1.3,4.0,2100.0,158.0,4.306090069
7.75,3.15,0.3,4.0,1750.0,100.0,3.555919327
17.78,0.3,2.0,4.0,3500.0,354.4,4.333492688
17.78,0.3,2.0,4.0,3500.0,354.4,4.146937012
25.43,8.0,1.2,4.0,2000.0,630.5,5.094486126
25.43,8.0,1.2,4.0,2000.0,671.3,4.935264987
25.43,1.2,0.3,4.0,2000.0,598.7,4.987639574
12.7,13.0,8.0,4.0,2200.0,153.0,4.620058798
15.24,13.0,8.0,4.0,2500.0,207.0,4.654626795
12.83,8.0,5.0,4.0,2500.0,170.0,4.447111881
12.7,8.0,5.0,4.0,2500.0,161.0,4.178685711
12.83,8.0,5.0,4.0,2500.0,172.0,4.099000374
12.7,8.0,1.3,4.0,2100.0,159.0,3.949896658
10.29,8.0,1.3,4.0,2500.0,130.0,4.12049952
5.18,1.3,2.0,0.25,2100.0,98.0,3.335057579
10.29,5.0,0.3,4.0,1650.0,142.0,3.744314161
12.7,8.0,2.0,4.0,2500.0,112.0,4.251490751
12.7,8.0,5.0,4.0,2500.0,135.0,4.009694033
10.16,8.0,1.3,4.0,2500.0,128.0,3.903385812
10.16,5.0,1.3,0.25,2500.0,112.0,3.073618812
5.13,2.0,2.0,0.25,2100.0,110.0,3.780318514
7.75,2.0,0.3,4.0,1200.0,105.0,3.408172995
12.7,8.0,2.0,4.0,2000.0,140.0,4.154812309
17.78,3.15,0.3,4.0,2500.0,250.0,4.284827171
15.42,13.0,16.0,4.0,4000.0,190.25,5.408740048
