Customer ID,Tenure,Phone Service,Contract,Paper Less Billing,Payment Method,Monthly Charges,Total Charges,Churn
7410-OIEDU,10,Yes,Month-to-month,Yes,Mailed check,79.84999847,887.3499756,No
2273-QCKXA,1,Yes,Month-to-month,No,Mailed check,49.04999924,49.04999924,No
0731-EBJQB,52,Yes,One year,Yes,Electronic check,20.39999962,1090.650024,No
1891-QRQSA,64,Yes,Two year,Yes,Bank transfer (automatic),111.5999985,7099,No
8028-PNXHQ,62,Yes,Two year,Yes,Bank transfer (automatic),24.25,1424.599976,No
5630-AHZIL,3,Yes,Month-to-month,Yes,Bank transfer (automatic),64.5,177.3999939,No
2673-CXQEU,56,Yes,One year,No,Electronic check,110.5,6139.5,No
6416-JNVRK,46,Yes,One year,No,Credit card (automatic),55.65000153,2688.850098,No
5590-ZSKRV,8,Yes,Month-to-month,No,Mailed check,54.65000153,482.25,No
0191-ZHSKZ,30,Yes,Month-to-month,Yes,Electronic check,74.75,2111.300049,No
3887-PBQAO,45,Yes,One year,Yes,Credit card (automatic),25.89999962,1216.599976,No
5919-TMRGD,1,Yes,Month-to-month,Yes,Electronic check,79.34999847,79.34999847,Yes
8108-UXRQN,11,No,Month-to-month,No,Electronic check,50.54999924,565.3499756,No
9191-MYQKX,7,Yes,Month-to-month,Yes,Bank transfer (automatic),75.15000153,496.8999939,Yes
9919-YLNNG,42,Yes,Month-to-month,Yes,Bank transfer (automatic),103.8000031,4327.5,No
0318-ZOPWS,49,Yes,Two year,Yes,Bank transfer (automatic),20.14999962,973.3499756,No
4445-ZJNMU,9,Yes,Month-to-month,Yes,Credit card (automatic),99.30000305,918.75,No
4808-YNLEU,35,Yes,One year,Yes,Bank transfer (automatic),62.15000153,2215.449951,No
1862-QRWPE,48,Yes,Two year,No,Bank transfer (automatic),20.64999962,1057,No
2796-NNUFI,46,Yes,Two year,Yes,Mailed check,19.95000076,927.0999756,No
3016-KSVCP,29,No,Month-to-month,No,Mailed check,33.75,1009.25,No
4767-HZZHQ,30,Yes,Month-to-month,No,Bank transfer (automatic),82.05000305,2570.199951,No
2424-WVHPL,1,Yes,Month-to-month,No,Electronic check,74.69999695,74.69999695,No
7233-PAHHL,66,Yes,Two year,Yes,Mailed check,84,5714.25,No
6067-NGCEU,65,Yes,Month-to-month,Yes,Credit card (automatic),111.0500031,7107,No
9848-JQJTX,72,Yes,Two year,Yes,Bank transfer (automatic),100.9000015,7459.049805,No
8637-XJIVR,12,Yes,Month-to-month,Yes,Electronic check,78.94999695,927.3499756,Yes
9803-FTJCG,71,Yes,One year,Yes,Credit card (automatic),66.84999847,4748.700195,No
0278-YXOOG,5,Yes,Month-to-month,No,Mailed check,21.04999924,113.8499985,Yes
3212-KXOCR,52,Yes,Two year,No,Bank transfer (automatic),21,1107.199951,No
4598-XLKNJ,25,Yes,Month-to-month,Yes,Electronic check,98.5,2514.5,Yes
6380-ARCEH,1,Yes,Month-to-month,No,Mailed check,20.20000076,20.20000076,No
3679-XASPY,1,Yes,Month-to-month,No,Electronic check,19.45000076,19.45000076,No
7123-WQUHX,38,Yes,One year,No,Bank transfer (automatic),95,3605.600098,No
5386-THSLQ,66,No,One year,No,Bank transfer (automatic),45.54999924,3027.25,No
3192-NQECA,68,Yes,Two year,Yes,Bank transfer (automatic),110,7611.850098,Yes
6180-YBIQI,5,No,Month-to-month,No,Mailed check,24.29999924,100.1999969,No
6728-DKUCO,72,Yes,One year,Yes,Electronic check,104.1500015,7303.049805,No
9750-BOOHV,32,No,One year,No,Mailed check,30.14999962,927.6500244,No
8597-CWYHH,43,Yes,One year,No,Mailed check,94.34999847,3921.300049,No
2848-YXSMW,72,Yes,Two year,No,Credit card (automatic),19.39999962,1363.25,No
0486-HECZI,55,Yes,Month-to-month,Yes,Electronic check,96.75,5238.899902,Yes
4549-ZDQYY,52,Yes,One year,No,Credit card (automatic),57.95000076,3042.25,No
5712-AHQNN,43,Yes,Month-to-month,Yes,Electronic check,91.65000153,3954.100098,No
4846-WHAFZ,37,Yes,Month-to-month,Yes,Electronic check,76.5,2868.149902,Yes
5256-SKJGO,64,No,Two year,Yes,Electronic check,54.59999847,3423.5,No
3071-VBYPO,3,Yes,Month-to-month,No,Electronic check,89.84999847,248.3999939,No
9560-BBZXK,36,No,Two year,No,Bank transfer (automatic),31.04999924,1126.349976,No
5299-RULOA,10,Yes,Month-to-month,Yes,Electronic check,100.25,1064.650024,Yes
8402-OOOHJ,41,Yes,Two year,No,Mailed check,20.64999962,835.1500244,No
9445-ZUEQE,27,Yes,Month-to-month,Yes,Credit card (automatic),85.19999695,2151.600098,No
1091-SOZGA,56,Yes,One year,Yes,Credit card (automatic),99.80000305,5515.450195,No
2928-HLDBA,6,Yes,Month-to-month,No,Mailed check,20.70000076,112.75,No
0404-SWRVG,3,Yes,Month-to-month,Yes,Electronic check,74.40000153,229.5500031,Yes
6497-TILVL,7,Yes,Month-to-month,No,Mailed check,50.70000076,350.3500061,No
7219-TLZHO,4,Yes,Month-to-month,No,Mailed check,20.85000038,62.90000153,No
4622-YNKIJ,33,Yes,Two year,Yes,Electronic check,88.94999695,3027.649902,No
4412-YLTKF,27,Yes,Month-to-month,Yes,Electronic check,78.05000305,2135.5,Yes
6734-PSBAW,72,Yes,Two year,Yes,Bank transfer (automatic),23.54999924,1723.949951,No
3930-ZGWVE,1,Yes,Month-to-month,No,Mailed check,19.75,19.75,No
2639-UGMAZ,71,No,One year,Yes,Electronic check,56.45000076,3985.350098,No
2876-GZYZC,13,Yes,Month-to-month,Yes,Electronic check,85.94999695,1215.650024,No
6207-WIOLX,25,No,Month-to-month,Yes,Credit card (automatic),58.59999847,1502.650024,Yes
8587-XYZSF,67,Yes,Two year,No,Bank transfer (automatic),50.54999924,3260.100098,No
3091-FYHKI,1,No,Month-to-month,Yes,Electronic check,35.45000076,35.45000076,Yes
2372-HWUHI,2,Yes,Month-to-month,No,Electronic check,44.34999847,81.25,Yes
7799-LGRDP,43,Yes,Two year,Yes,Credit card (automatic),25.70000076,1188.199951,No
7850-VWJUU,23,Yes,Month-to-month,Yes,Bank transfer (automatic),75,1778.5,No
3774-VBNXY,64,Yes,Two year,No,Mailed check,20.20000076,1277.75,No
6217-KDYWC,57,Yes,Two year,Yes,Mailed check,19.60000038,1170.550049,No
0390-DCFDQ,1,Yes,Month-to-month,Yes,Mailed check,70.44999695,70.44999695,Yes
3146-MSEGF,72,Yes,Two year,Yes,Credit card (automatic),88.05000305,6425.649902,No
4080-OGPJL,8,Yes,Month-to-month,No,Electronic check,71.15000153,563.6500244,Yes
1095-WGNGG,61,Yes,Two year,Yes,Bank transfer (automatic),101.0500031,5971.25,No
2636-SJDOU,64,Yes,One year,Yes,Credit card (automatic),84.30000305,5289.049805,No
1131-QQZEB,71,Yes,Two year,No,Bank transfer (automatic),23.95000076,1756.199951,No
5716-EZXZN,65,Yes,Two year,Yes,Credit card (automatic),99.05000305,6416.700195,No
6837-BJYDQ,3,Yes,One year,No,Mailed check,19.60000038,61.34999847,No
2135-RXIHG,1,Yes,Month-to-month,Yes,Electronic check,45.65000153,45.65000153,Yes
6440-DKQGE,30,Yes,One year,No,Credit card (automatic),64.5,1929.949951,No
3466-BYAVD,15,Yes,Month-to-month,Yes,Mailed check,69.5,1071.400024,No
3780-YVMFA,8,Yes,Month-to-month,Yes,Electronic check,68.55000305,564.3499756,No
3874-EQOEP,7,Yes,Month-to-month,No,Mailed check,95,655.5,Yes
1679-JRFBR,70,Yes,One year,Yes,Credit card (automatic),108.1500015,7930.549805,No
9073-ZZIAY,62,Yes,Two year,No,Electronic check,86.09999847,5215.25,No
3077-RSNTJ,6,Yes,Month-to-month,No,Mailed check,19.70000076,113.5,No
6551-GNYDG,14,Yes,Month-to-month,Yes,Bank transfer (automatic),80.90000153,1152.800049,No
9167-APMXZ,22,Yes,Month-to-month,Yes,Bank transfer (automatic),84.15000153,1821.949951,No
2749-CTKAJ,22,Yes,One year,No,Mailed check,20.14999962,419.8999939,No
6371-NZYEG,16,Yes,Two year,No,Mailed check,64.25,1024,No
7554-NEWDD,10,Yes,Two year,No,Bank transfer (automatic),25.70000076,251.6000061,No
8992-VONJD,13,Yes,Month-to-month,Yes,Electronic check,56,764.5499878,No
0867-MKZVY,20,Yes,Month-to-month,No,Electronic check,82.40000153,1592.349976,Yes
4482-EWFMI,2,Yes,Month-to-month,Yes,Electronic check,69.69999695,135.1999969,No
4648-YPBTM,53,Yes,Two year,Yes,Bank transfer (automatic),73.90000153,3958.25,No
2907-ILJBN,11,Yes,One year,No,Mailed check,20.60000038,233.8999939,No
6345-FZOQH,69,Yes,Two year,No,Mailed check,19.89999962,1363.449951,No
3376-BMGFE,4,Yes,Month-to-month,Yes,Bank transfer (automatic),70.90000153,273,Yes
5997-OPVFA,72,Yes,Two year,Yes,Bank transfer (automatic),89.05000305,6254.450195,No
3445-HXXGF,58,No,Month-to-month,Yes,Electronic check,45.29999924,2651.199951,Yes
1159-WFSGR,16,Yes,Month-to-month,No,Electronic check,20.39999962,321.3999939,No
7654-YWJUF,43,Yes,One year,Yes,Bank transfer (automatic),84.25,3539.25,No
1875-QIVME,2,Yes,Month-to-month,Yes,Electronic check,104.4000015,242.8000031,Yes
6727-IOTLZ,14,Yes,Two year,No,Mailed check,81.94999695,1181.75,No
0691-JVSYA,53,Yes,One year,Yes,Bank transfer (automatic),94.84999847,5000.200195,Yes
5918-VUKWP,32,Yes,One year,No,Bank transfer (automatic),20.54999924,654.5499878,No
1744-JHKYS,34,Yes,Month-to-month,No,Electronic check,24.70000076,780.2000122,No
2656-FMOKZ,15,Yes,Month-to-month,Yes,Mailed check,74.44999695,1145.699951,Yes
2070-FNEXE,7,Yes,Month-to-month,No,Bank transfer (automatic),76.44999695,503.6000061,Yes
5947-SGKCL,15,Yes,Month-to-month,Yes,Bank transfer (automatic),105.3499985,1559.25,No
3712-PKXZA,61,Yes,One year,Yes,Credit card (automatic),20.54999924,1252,No
6317-YPKDH,1,No,Month-to-month,No,Bank transfer (automatic),29.95000076,29.95000076,Yes
6582-OIVSP,1,Yes,Month-to-month,No,Mailed check,45.29999924,45.29999924,No
9367-WXLCH,8,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.6500244,Yes
5524-KHNJP,33,Yes,One year,No,Credit card (automatic),74.75,2453.300049,No
1918-ZBFQJ,13,Yes,Month-to-month,Yes,Electronic check,79.25,1111.650024,Yes
1024-GUALD,1,No,Month-to-month,Yes,Electronic check,24.79999924,24.79999924,Yes
4827-USJHP,20,Yes,Month-to-month,Yes,Mailed check,51.79999924,1023.849976,No
8167-GJLRN,3,No,Month-to-month,No,Electronic check,30.39999962,82.15000153,No
0956-SYCWG,13,Yes,One year,No,Electronic check,19.64999962,244.8000031,No
8017-UVSZU,40,Yes,Month-to-month,No,Credit card (automatic),56.59999847,2379.100098,No
7100-FQPRV,43,Yes,One year,Yes,Credit card (automatic),71.90000153,3173.350098,No
2472-OVKUP,6,Yes,Month-to-month,Yes,Electronic check,91,531,Yes
2984-RGEYA,69,Yes,Two year,No,Bank transfer (automatic),19.75,1375.400024,No
9680-NIAUV,72,Yes,Two year,No,Credit card (automatic),109.6999969,8129.299805,No
2146-EGVDT,59,Yes,Two year,No,Credit card (automatic),19.29999924,1192.699951,No
2604-IJPDU,20,Yes,Month-to-month,Yes,Electronic check,96.55000305,1901.650024,No
9178-JHUVJ,24,Yes,Two year,Yes,Bank transfer (automatic),24.10000038,587.4000244,No
6168-YBYNP,59,Yes,Month-to-month,Yes,Electronic check,111.3499985,6519.75,No
7255-SSFBC,72,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.649902,No
3645-DEYGF,1,Yes,Month-to-month,No,Mailed check,20.75,20.75,No
9323-HGFWY,27,Yes,One year,Yes,Credit card (automatic),101.9000015,2681.149902,No
8544-GOQSH,14,Yes,Month-to-month,Yes,Credit card (automatic),80.05000305,1112.300049,No
3363-DTIVD,71,Yes,Two year,No,Electronic check,105.5500031,7405.5,No
7018-WBJNK,13,Yes,Month-to-month,Yes,Credit card (automatic),78.30000305,1033.949951,No
9142-KZXOP,44,Yes,Month-to-month,No,Credit card (automatic),68.84999847,2958.949951,No
7674-YTAFD,33,Yes,One year,Yes,Bank transfer (automatic),79.94999695,2684.850098,No
6348-SNFUS,72,No,Two year,Yes,Credit card (automatic),55.45000076,4179.200195,No
1285-OKIPP,1,Yes,Month-to-month,No,Electronic check,79.90000153,79.90000153,Yes
7825-ECJRF,19,Yes,Month-to-month,Yes,Electronic check,106.5999985,1934.449951,Yes
1347-KTTTA,64,Yes,One year,Yes,Credit card (automatic),102.4499969,6654.100098,No
7841-TZDMQ,2,Yes,Month-to-month,Yes,Credit card (automatic),46,84.5,Yes
4195-NZGTA,1,No,Month-to-month,No,Electronic check,25.25,25.25,No
7157-SMCFK,61,Yes,Two year,No,Mailed check,19.75,1124.199951,No
4709-LKHYG,29,Yes,One year,No,Electronic check,20,540.0499878,No
2504-DSHIH,23,Yes,Month-to-month,No,Electronic check,86.80000305,1975.849976,No
0699-NDKJM,57,No,Month-to-month,Yes,Bank transfer (automatic),58.75,3437.449951,No
9286-BHDQG,72,No,Two year,No,Credit card (automatic),45.25,3139.800049,No
0230-WEQUW,66,No,Two year,Yes,Bank transfer (automatic),56.59999847,3789.199951,No
2040-LDIWQ,65,Yes,Two year,Yes,Bank transfer (automatic),84.19999695,5324.5,No
6496-JDSSB,8,Yes,Month-to-month,Yes,Bank transfer (automatic),80,624.5999756,No
9408-SSNVZ,4,Yes,Month-to-month,Yes,Electronic check,70.15000153,268.3500061,Yes
4443-EMBNA,71,Yes,Two year,No,Bank transfer (automatic),24.75,1836.900024,No
6469-MRVET,1,Yes,One year,Yes,Electronic check,20.20000076,20.20000076,No
0742-MOABM,4,Yes,Month-to-month,No,Mailed check,50.04999924,179.3500061,Yes
5961-VUSRV,12,Yes,One year,Yes,Bank transfer (automatic),19.35000038,219.3500061,No
6778-JFCMK,24,No,One year,Yes,Mailed check,50.59999847,1288.75,No
6341-JVQGF,31,Yes,One year,Yes,Mailed check,81.15000153,2545.75,No
2232-DMLXU,1,Yes,Month-to-month,No,Mailed check,55.20000076,55.20000076,Yes
4811-JBUVU,30,Yes,Month-to-month,Yes,Credit card (automatic),89.90000153,2723.149902,No
0945-TSONX,47,Yes,Two year,Yes,Credit card (automatic),85.30000305,4107.25,No
2651-ZCBXV,54,Yes,Two year,Yes,Credit card (automatic),108,5760.649902,No
3316-UWXUY,50,Yes,Month-to-month,Yes,Credit card (automatic),93.5,4747.5,No
8937-RDTHP,1,Yes,Month-to-month,Yes,Mailed check,84.59999847,84.59999847,Yes
7083-MIOPC,72,Yes,Two year,No,Credit card (automatic),20.25,1566.900024,No
1984-GPTEH,29,Yes,Month-to-month,No,Electronic check,25.14999962,702,No
1251-KRREG,2,Yes,Month-to-month,Yes,Mailed check,54.40000153,114.0999985,Yes
0621-JFHOL,10,No,Two year,Yes,Mailed check,29.60000038,299.0499878,No
9903-LYSAB,18,Yes,Month-to-month,Yes,Electronic check,73.15000153,1305.949951,No
0094-OIFMO,11,Yes,Month-to-month,Yes,Electronic check,95,1120.300049,Yes
9227-UAQFT,16,Yes,Two year,No,Mailed check,19.75,284.3500061,No
7301-ABVAD,72,Yes,Two year,No,Bank transfer (automatic),86.59999847,6350.5,No
6614-FHDBO,72,Yes,Two year,No,Bank transfer (automatic),109.1999969,7878.299805,No
7576-ASEJU,41,Yes,One year,Yes,Credit card (automatic),74.69999695,3187.649902,No
9058-HRZSV,65,Yes,Month-to-month,No,Electronic check,94.40000153,6126.149902,No
4522-AKYLR,13,Yes,Month-to-month,Yes,Electronic check,54.79999924,731.2999878,No
0221-WMXNQ,4,Yes,Month-to-month,No,Electronic check,75.34999847,273.3999939,No
0303-UNCIP,41,Yes,One year,No,Mailed check,65,2531.800049,No
9947-OTFQU,15,Yes,Month-to-month,Yes,Electronic check,74.40000153,1074.300049,Yes
0322-YINQP,1,Yes,Month-to-month,Yes,Mailed check,48.54999924,48.54999924,Yes
0959-WHOKV,42,Yes,One year,Yes,Electronic check,99,4298.450195,No
4075-JFPGR,51,Yes,One year,Yes,Electronic check,93.5,4619.549805,No
4629-NRXKX,2,Yes,Month-to-month,No,Electronic check,70.40000153,147.1499939,Yes
9514-JDSKI,1,No,Month-to-month,No,Electronic check,40.20000076,40.20000076,Yes
3282-ZISZV,32,Yes,One year,No,Credit card (automatic),83.69999695,2633.300049,No
3675-YDUPJ,10,Yes,Month-to-month,Yes,Mailed check,19.85000038,193.0500031,No
4111-BNXIF,67,No,Two year,Yes,Electronic check,59.54999924,4103.899902,No
7017-VFHAY,61,Yes,Two year,No,Credit card (automatic),115.0999985,7008.149902,No
6655-LHBYW,50,Yes,One year,No,Credit card (automatic),114.3499985,5791.100098,No
4959-JOSRX,2,Yes,Month-to-month,Yes,Credit card (automatic),44.59999847,80.55000305,Yes
5046-NUHWD,29,No,Month-to-month,Yes,Electronic check,45,1228.650024,No
7273-TEFQD,3,No,Month-to-month,Yes,Electronic check,41.15000153,132.1999969,Yes
3606-TWKGI,13,Yes,Month-to-month,Yes,Electronic check,106.9000015,1364.300049,Yes
7529-ZDFXI,57,Yes,Month-to-month,Yes,Electronic check,89.84999847,4925.350098,No
7605-BDWDC,31,No,Two year,Yes,Bank transfer (automatic),49.84999847,1520.099976,No
1950-KSVVJ,45,Yes,One year,No,Mailed check,113.3000031,5032.25,No
0123-CRBRT,61,Yes,Two year,No,Mailed check,88.09999847,5526.75,No
6292-TOSSS,50,Yes,Two year,No,Bank transfer (automatic),24.89999962,1195.25,No
3197-ARFOY,19,Yes,Month-to-month,Yes,Mailed check,105,2007.25,No
6323-AYBRX,59,Yes,Two year,No,Mailed check,19.35000038,1099.599976,Yes
7014-ZZXAW,71,Yes,Two year,Yes,Credit card (automatic),24.25,1732.949951,No
4385-GZQXV,16,Yes,Month-to-month,Yes,Electronic check,94.44999695,1511.199951,Yes
7633-MVPUY,57,Yes,Two year,Yes,Electronic check,59.75,3450.149902,No
6366-ZGQGL,1,No,Month-to-month,No,Bank transfer (automatic),24.79999924,24.79999924,Yes
4716-HHKQH,20,Yes,Month-to-month,No,Electronic check,107.0500031,2172.050049,No
5940-AHUHD,1,Yes,Month-to-month,No,Mailed check,70.59999847,70.59999847,Yes
6432-TWQLB,5,Yes,Month-to-month,Yes,Electronic check,85.40000153,401.1000061,Yes
4484-GLZOU,52,Yes,Month-to-month,Yes,Electronic check,105.0500031,5624.850098,Yes
3179-GBRWV,21,Yes,Month-to-month,Yes,Bank transfer (automatic),64.94999695,1339.800049,No
8645-KWHJO,14,No,Month-to-month,Yes,Electronic check,55,771.9500122,No
4130-MZLCC,5,Yes,Month-to-month,No,Bank transfer (automatic),50.54999924,244.75,No
0314-TKOSI,6,Yes,Month-to-month,No,Mailed check,55.15000153,322.8999939,No
8229-MYEJZ,10,Yes,Month-to-month,No,Electronic check,51.20000076,498.25,No
2080-SRCDE,1,Yes,Month-to-month,No,Mailed check,25.39999962,25.39999962,No
9577-WJVCQ,68,Yes,Month-to-month,No,Mailed check,54.45000076,3687.75,No
9512-UIBFX,18,Yes,Month-to-month,No,Mailed check,95.15000153,1779.949951,Yes
6202-DYYFX,22,Yes,One year,Yes,Credit card (automatic),76,1783.599976,No
3808-HFKDE,20,Yes,Month-to-month,Yes,Electronic check,44.34999847,927.1500244,No
5583-SXDAG,1,Yes,Month-to-month,No,Electronic check,70,70,Yes
3488-PGMQJ,8,Yes,Month-to-month,Yes,Electronic check,74.5,606.5499878,Yes
3580-REOAC,10,Yes,Month-to-month,Yes,Credit card (automatic),44.84999847,435.3999939,Yes
7534-BFESC,24,Yes,Month-to-month,Yes,Electronic check,76.09999847,1712.699951,Yes
3727-OWVYD,35,Yes,One year,No,Mailed check,61.20000076,2021.199951,No
2294-SALNE,23,Yes,One year,No,Mailed check,86.80000305,1940.800049,No
4847-TAJYI,6,Yes,Month-to-month,Yes,Electronic check,89.34999847,567.7999878,No
1563-IWQEX,12,Yes,Month-to-month,No,Mailed check,19.70000076,220.3500061,No
8203-XJZRC,1,Yes,Month-to-month,No,Mailed check,20.25,20.25,No
6556-DBKZF,71,Yes,Two year,No,Electronic check,76.05000305,5436.450195,No
6851-WEFYX,35,Yes,Month-to-month,Yes,Electronic check,100.8000031,3437.5,No
2985-JUUBZ,40,Yes,Month-to-month,Yes,Electronic check,74.55000305,3015.75,No
6390-DSAZX,1,Yes,Month-to-month,Yes,Mailed check,73.59999847,73.59999847,Yes
0895-LMRSF,23,Yes,One year,Yes,Bank transfer (automatic),64.90000153,1509.800049,No
8098-LLAZX,4,Yes,Month-to-month,Yes,Electronic check,95.44999695,396.1000061,Yes
8266-VBFQL,4,Yes,Month-to-month,Yes,Electronic check,90.40000153,356.6499939,No
8181-YHCMF,68,No,Two year,No,Credit card (automatic),60.29999924,4109,No
2240-HSJQD,38,Yes,Month-to-month,Yes,Mailed check,81.84999847,3141.699951,No
1248-DYXUB,52,Yes,Two year,No,Mailed check,24.79999924,1229.099976,No
0265-EDXBD,32,Yes,Month-to-month,Yes,Electronic check,74.90000153,2303.350098,Yes
4115-BNPJY,29,Yes,Two year,No,Mailed check,75.55000305,2054.399902,No
3167-SNQPL,38,Yes,Month-to-month,No,Electronic check,101.1500015,3741.850098,No
4091-TVOCN,48,Yes,One year,Yes,Credit card (automatic),78.75,3682.449951,No
1098-TDVUQ,1,Yes,Month-to-month,Yes,Bank transfer (automatic),19.25,19.25,No
7277-OZCGZ,22,Yes,Month-to-month,Yes,Electronic check,89.05000305,1886.25,No
1557-EMYVT,43,Yes,Two year,No,Credit card (automatic),115.0500031,4895.100098,No
2799-ARNLO,5,Yes,Month-to-month,Yes,Electronic check,69.34999847,341.6000061,No
7563-BIUPC,5,Yes,Month-to-month,Yes,Electronic check,80.59999847,415.5499878,Yes
5027-YOCXN,51,Yes,One year,No,Credit card (automatic),110.0500031,5686.399902,No
3973-SKMLN,71,Yes,Two year,Yes,Credit card (automatic),19.89999962,1355.099976,No
2321-OMBXY,38,Yes,One year,No,Credit card (automatic),80.30000305,3058.649902,Yes
2840-XANRC,24,Yes,Month-to-month,Yes,Electronic check,93.15000153,2231.050049,Yes
6745-JEFZB,35,Yes,Month-to-month,Yes,Credit card (automatic),91.5,3236.350098,No
5020-ZSTTY,54,Yes,One year,No,Bank transfer (automatic),82.44999695,4350.100098,Yes
9880-TDQAC,72,No,Two year,Yes,Electronic check,60,4264,No
8705-WZCYL,1,Yes,Month-to-month,Yes,Electronic check,44.79999924,44.79999924,No
7102-JJVTX,9,Yes,One year,No,Mailed check,48.59999847,422.2999878,No
8626-PTQGE,69,No,Two year,Yes,Bank transfer (automatic),60.04999924,4176.700195,No
4983-CLMLV,52,Yes,Month-to-month,Yes,Credit card (automatic),102.6999969,5138.100098,No
5701-YVSVF,11,Yes,Month-to-month,Yes,Electronic check,82.90000153,880.0499878,No
5804-LEPIM,2,Yes,Month-to-month,Yes,Electronic check,70.34999847,139.0500031,Yes
5697-GOMBF,28,No,Month-to-month,Yes,Electronic check,35.90000153,973.6500244,No
2739-CACDQ,17,Yes,Month-to-month,Yes,Credit card (automatic),82.65000153,1470.050049,No
9385-EHGDO,35,Yes,Two year,Yes,Mailed check,19.85000038,739.3499756,No
9498-FIMXL,8,Yes,One year,Yes,Mailed check,19.20000076,161.9499969,No
2379-GYFLQ,46,Yes,One year,Yes,Credit card (automatic),94.90000153,4422.950195,No
0122-OAHPZ,7,Yes,Month-to-month,Yes,Electronic check,73.84999847,511.25,Yes
2868-SNELZ,2,Yes,Month-to-month,No,Mailed check,80.59999847,155.8000031,Yes
4322-RCYMT,68,Yes,One year,Yes,Bank transfer (automatic),75.80000305,5293.950195,Yes
6680-NENYN,43,Yes,Two year,Yes,Electronic check,104.5999985,4759.850098,Yes
2088-IEBAU,68,Yes,Two year,Yes,Electronic check,88.15000153,6148.450195,No
