Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Location Type,Incident Address
31972798,11/13/2015 06:25:03 PM,11/13/2015 09:30:37 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
31975800,11/13/2015 06:20:32 PM,11/13/2015 08:12:21 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,114-26 149 STREET
31975027,11/13/2015 06:18:13 PM,11/13/2015 08:11:16 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,114-26 149 STREET
31976126,11/13/2015 05:34:38 PM,11/14/2015 03:12:47 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,85-17 67 DRIVE
31973416,11/13/2015 05:21:42 PM,11/14/2015 07:34:01 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31975524,11/13/2015 04:58:24 PM,11/13/2015 11:38:16 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,51 PRESIDENT STREET
31975655,11/13/2015 04:34:59 PM,11/13/2015 05:00:42 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31975633,11/13/2015 04:32:16 PM,11/13/2015 10:11:25 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,555 TAYLOR AVENUE
31971978,11/13/2015 04:25:00 PM,11/13/2015 05:14:19 PM,NYPD,New York City Police Department,Vending,Residential Building/House,87-11 104 STREET
31975047,11/13/2015 04:13:32 PM,11/14/2015 05:29:48 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1114 EAST 17 STREET
31973641,11/13/2015 04:05:15 PM,11/13/2015 09:09:16 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,60 GRATTAN STREET
31974193,11/13/2015 03:59:12 PM,11/13/2015 06:39:03 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,24-62 29 STREET
31974177,11/13/2015 03:55:42 PM,11/13/2015 08:21:52 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31974176,11/13/2015 03:55:05 PM,11/13/2015 04:58:31 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,901 6 AVENUE
31974994,11/13/2015 03:54:59 PM,11/13/2015 07:46:43 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,3467 ATLANTIC AVENUE
31976529,11/13/2015 03:52:24 PM,11/13/2015 05:13:16 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31976043,11/13/2015 03:47:54 PM,11/14/2015 11:40:08 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1130 ALLERTON AVENUE
31974756,11/13/2015 03:30:26 PM,11/13/2015 04:02:45 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31971319,11/13/2015 03:29:45 PM,11/14/2015 11:08:26 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,STRYKER COURT
31971963,11/13/2015 03:23:14 PM,11/14/2015 07:36:08 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,114-43 117 STREET
31974970,11/13/2015 03:21:32 PM,11/13/2015 08:11:18 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,1 AVENUE
31972555,11/13/2015 03:16:10 PM,11/13/2015 03:46:33 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31973007,11/13/2015 03:11:54 PM,11/15/2015 01:14:09 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,3689 EASTCHESTER ROAD
31971264,11/13/2015 03:07:18 PM,11/14/2015 11:09:35 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,60-11 74 STREET
31974721,11/13/2015 03:03:09 PM,11/13/2015 10:41:40 PM,NYPD,New York City Police Department,Traffic,Highway,
31976042,11/13/2015 02:50:10 PM,11/13/2015 03:43:14 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31976214,11/13/2015 02:44:10 PM,11/13/2015 03:27:52 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31974564,11/13/2015 02:43:28 PM,11/13/2015 06:08:11 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,74 AVENUE
31973027,11/13/2015 02:42:52 PM,11/13/2015 11:50:58 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
31973974,11/13/2015 02:40:36 PM,11/13/2015 03:19:43 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31976397,11/13/2015 02:34:25 PM,11/13/2015 03:23:16 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31974586,11/13/2015 02:34:13 PM,11/14/2015 01:50:38 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,270 47 STREET
31975967,11/13/2015 02:33:03 PM,11/13/2015 04:32:45 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
31973045,11/13/2015 02:27:46 PM,11/13/2015 06:39:04 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,18-25 26 ROAD
31975235,11/13/2015 02:25:46 PM,11/13/2015 06:50:42 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,18-51 26 ROAD
31971554,11/13/2015 02:24:45 PM,11/13/2015 03:16:31 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,901 6 AVENUE
31971635,11/13/2015 02:16:19 PM,11/13/2015 04:01:36 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31974084,11/13/2015 02:13:25 PM,11/13/2015 06:00:44 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,347 ST PAULS AVENUE
31975982,11/13/2015 02:10:31 PM,11/13/2015 09:27:23 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1546 WHITE PLAINS ROAD
31976278,11/13/2015 02:09:22 PM,,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,53 ROAD
31975956,11/13/2015 01:46:09 PM,11/13/2015 11:00:16 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,473 HOWARD AVENUE
31976533,11/13/2015 01:42:16 PM,11/13/2015 04:30:21 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
31976266,11/13/2015 01:41:28 PM,11/13/2015 03:33:19 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,58 1 PLACE
31971994,11/13/2015 01:40:13 PM,11/13/2015 05:53:25 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31974910,11/13/2015 01:30:07 PM,11/13/2015 03:00:22 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,29-00 REVIEW AVENUE
31973468,11/13/2015 01:28:04 PM,11/13/2015 07:36:17 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31971048,11/13/2015 01:26:18 PM,11/14/2015 04:20:43 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
31974758,11/13/2015 01:25:36 PM,11/13/2015 03:15:18 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
31971779,11/13/2015 01:25:30 PM,11/13/2015 02:41:58 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,107-11 106 STREET
31975675,11/13/2015 01:00:55 PM,11/13/2015 03:04:55 PM,NYPD,New York City Police Department,Vending,Store/Commercial,59-17 JUNCTION BOULEVARD
31975978,11/13/2015 12:50:02 PM,11/13/2015 07:44:40 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,155 HEMLOCK STREET
31971989,11/13/2015 12:46:56 PM,11/13/2015 01:37:03 PM,NYPD,New York City Police Department,Vending,Store/Commercial,5515 8 AVENUE
31973252,11/13/2015 12:46:31 PM,11/13/2015 05:01:46 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,90-34 186 STREET
31974493,11/13/2015 12:29:56 PM,11/13/2015 04:22:44 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1756 EAST 93 STREET
31975752,11/13/2015 12:29:38 PM,11/13/2015 01:42:42 PM,NYPD,New York City Police Department,Vending,Store/Commercial,425 KINGS HIGHWAY
31973557,11/13/2015 12:11:02 PM,11/14/2015 12:48:19 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,333 EAST 241 STREET
31975496,11/13/2015 12:09:31 PM,11/13/2015 12:47:37 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,333 EAST 241 STREET
31975899,11/13/2015 12:07:21 PM,11/13/2015 01:58:22 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31975805,11/13/2015 12:06:17 PM,11/14/2015 05:28:45 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,489 MARLBOROUGH ROAD
31973197,11/13/2015 11:58:32 AM,11/13/2015 02:42:01 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31975715,11/13/2015 11:41:34 AM,11/13/2015 10:19:04 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,EAST 62 STREET
31973207,11/13/2015 11:39:18 AM,11/13/2015 01:33:36 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,80-38 90 ROAD
31974281,11/13/2015 11:38:57 AM,11/13/2015 03:23:18 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,17 EAST 94 STREET
31974752,11/13/2015 11:35:27 AM,11/13/2015 01:42:39 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,36-42 205 STREET
31973806,11/13/2015 11:29:11 AM,11/13/2015 05:12:13 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,5530 NETHERLAND AVENUE
31973098,11/13/2015 11:16:10 AM,11/13/2015 02:38:14 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,103-14 114 STREET
31974789,11/13/2015 10:59:52 AM,11/13/2015 02:42:03 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,122-04 133 AVENUE
31971015,11/13/2015 10:55:56 AM,11/13/2015 12:57:15 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,581 AZTEC PLACE
31973211,11/13/2015 10:53:05 AM,11/13/2015 11:24:30 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,29-00 REVIEW AVENUE
31976498,11/13/2015 10:51:13 AM,11/13/2015 11:25:43 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,51-03 65 PLACE
31971312,11/13/2015 10:20:12 AM,11/14/2015 05:57:53 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,EAST 132 STREET
31973657,11/13/2015 10:13:52 AM,11/13/2015 01:48:35 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,3339 12 AVENUE
31972691,11/13/2015 10:12:49 AM,11/13/2015 10:36:59 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,92-51 75 STREET
31973093,11/13/2015 10:06:22 AM,11/13/2015 11:14:19 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,361 EAST 25 STREET
31972102,11/13/2015 10:05:04 AM,11/13/2015 11:28:00 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,33-07 91 STREET
31973043,11/13/2015 10:01:27 AM,11/14/2015 09:07:44 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,89-69 218 PLACE
31972073,11/13/2015 10:01:12 AM,11/13/2015 02:09:23 PM,NYPD,New York City Police Department,Vending,Store/Commercial,40-34 82 STREET
31974479,11/13/2015 09:52:42 AM,11/13/2015 10:16:20 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31971821,11/13/2015 09:51:21 AM,11/13/2015 02:04:51 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,RUTHERFORD PLACE
31971573,11/13/2015 09:50:27 AM,11/13/2015 10:25:35 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,79-18 WOODSIDE AVENUE
31975211,11/13/2015 09:47:34 AM,11/13/2015 11:12:01 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31972983,11/13/2015 09:39:01 AM,11/13/2015 10:16:19 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31976792,11/13/2015 09:37:19 AM,11/13/2015 11:50:23 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31974204,11/13/2015 09:33:35 AM,11/13/2015 01:31:28 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31972302,11/13/2015 09:28:39 AM,11/13/2015 10:04:21 AM,NYPD,New York City Police Department,Vending,Residential Building/House,15 BROAD STREET
31974287,11/13/2015 09:16:36 AM,11/13/2015 10:40:24 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,29-00 REVIEW AVENUE
31971004,11/13/2015 09:14:34 AM,11/13/2015 10:40:18 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,29-00 REVIEW AVENUE
31974916,11/13/2015 09:11:40 AM,11/13/2015 10:40:17 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,29-00 REVIEW AVENUE
31972114,11/13/2015 08:59:30 AM,11/13/2015 06:13:28 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,205 ROSEDALE AVENUE
31971382,11/13/2015 08:56:20 AM,11/13/2015 04:22:41 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1568 EAST 91 STREET
31973964,11/13/2015 08:55:00 AM,11/13/2015 11:37:46 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31974239,11/13/2015 08:51:03 AM,11/13/2015 01:59:29 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31972880,11/13/2015 08:50:28 AM,11/13/2015 04:22:40 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1656 EAST 91 STREET
31972003,11/13/2015 08:43:57 AM,11/13/2015 12:57:16 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31972465,11/13/2015 08:34:20 AM,11/13/2015 09:16:20 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,64-02 48 AVENUE
31972401,11/13/2015 08:27:29 AM,11/13/2015 11:30:21 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31974167,11/13/2015 08:24:47 AM,11/14/2015 03:59:34 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,90-30 210 STREET
31974536,11/13/2015 08:23:25 AM,11/13/2015 10:45:00 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,766 EAST 93 STREET
31971634,11/13/2015 08:00:56 AM,11/13/2015 09:14:01 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1322 MAYFLOWER AVENUE
31974990,11/13/2015 07:10:16 AM,11/13/2015 08:38:48 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,35-02 CRESCENT STREET
31972417,11/13/2015 06:53:03 AM,11/14/2015 12:18:59 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31964039,11/13/2015 12:29:09 AM,11/13/2015 03:33:47 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1226 STERLING PLACE
31966589,11/12/15 23:41,11/13/2015 04:28:35 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,63-134 ALDERTON STREET
31968351,11/12/15 22:49,11/13/2015 06:30:27 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,493 STEUBEN STREET
31967505,11/12/15 22:16,11/12/15 23:45,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1224 STERLING PLACE
31968402,11/12/15 22:01,11/12/15 22:43,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31965832,11/12/15 21:59,11/12/15 23:45,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1224 STERLING PLACE
31969332,11/12/15 21:53,11/12/15 22:55,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,206-35 WHITEHALL TERRACE
31969303,11/12/15 20:24,11/12/15 20:44,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31966720,11/12/15 19:48,11/12/15 20:41,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,133-11 83 STREET
31970202,11/12/15 19:47,11/13/2015 10:07:29 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,109-54 143 STREET
31964835,11/12/15 19:45,11/13/2015 02:30:00 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,GERARD AVENUE
31964902,11/12/15 19:27,11/12/15 19:57,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1319 MAYFLOWER AVENUE
31966582,11/12/15 19:08,11/12/15 19:45,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31970072,11/12/15 18:57,11/12/15 22:23,NYPD,New York City Police Department,Traffic,Highway,
31968709,11/12/15 18:54,11/12/15 19:18,NYPD,New York City Police Department,Vending,Street/Sidewalk,
31963924,11/12/15 18:24,11/12/15 20:13,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31964901,11/12/15 18:15,11/12/15 20:37,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,112-74 DILLON STREET
31970198,11/12/15 18:02,11/12/15 19:59,NYPD,New York City Police Department,Traffic,Street/Sidewalk,86-31 BROADWAY
31966595,11/12/15 17:56,11/12/15 19:32,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,109-80 141 STREET
31966557,11/12/15 17:53,11/12/15 22:41,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31969582,11/12/15 17:35,11/12/15 18:03,NYPD,New York City Police Department,Vending,Street/Sidewalk,
31970054,11/12/15 17:32,11/12/15 22:32,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31965795,11/12/15 17:14,11/12/15 18:27,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31970279,11/12/15 17:11,11/13/2015 08:07:52 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31964836,11/12/15 17:03,11/13/2015 12:42:21 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,86 WINDSOR ROAD
31965784,11/12/15 17:00,11/12/15 23:10,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,46-10 GLENWOOD STREET
31970247,11/12/15 16:49,11/12/15 19:00,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,97-17 ROCKAWAY BOULEVARD
31966719,11/12/15 16:45,11/12/15 21:04,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,35 HELENE COURT
31965749,11/12/15 16:36,11/12/15 18:39,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,131 STREET
31966711,11/12/15 16:24,,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,19 AVENUE
31968390,11/12/15 16:23,11/12/15 19:40,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,836 DEAN STREET
31964945,11/12/15 16:19,11/12/15 20:35,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,143-46 249 STREET
31964023,11/12/15 16:19,11/12/15 20:18,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31965785,11/12/15 16:16,11/12/15 19:26,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,27 WRIGHT AVENUE
31969278,11/12/15 15:57,11/12/15 20:12,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,88-03 90 STREET
31965750,11/12/15 15:54,11/12/15 18:13,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31964913,11/12/15 15:16,11/12/15 17:07,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,144-47 72 ROAD
31966079,11/12/15 15:15,11/12/15 19:18,NYPD,New York City Police Department,Vending,Street/Sidewalk,
31967469,11/12/15 14:58,11/12/15 17:49,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,361 EAST 25 STREET
31964884,11/12/15 14:45,11/12/15 15:19,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31966656,11/12/15 14:42,11/12/15 16:44,NYPD,New York City Police Department,Traffic,Street/Sidewalk,1 AVENUE
31964891,11/12/15 14:31,11/13/2015 12:42:19 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,580 RICHMOND ROAD
31970188,11/12/15 14:30,11/13/2015 01:23:47 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,54-01 32 AVENUE
31969340,11/12/15 14:29,11/12/15 16:21,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,RYDER AVENUE
31970739,11/12/15 14:25,11/13/2015 08:19:58 AM,NYPD,New York City Police Department,Drinking,Club/Bar/Restaurant,1292 WESTCHESTER AVENUE
31965804,11/12/15 14:22,11/13/2015 12:08:59 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,480 ESSEX STREET
31964050,11/12/15 13:04,11/13/2015 09:20:22 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1179 GRENADA PLACE
31969341,11/12/15 12:14,11/12/15 13:31,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31964892,11/12/15 12:08,11/12/15 13:30,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31964051,11/12/15 12:00,11/12/15 15:33,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,61-02 COOPER AVENUE
31964034,11/12/15 11:58,11/12/15 17:45,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,522 WEST 159 STREET
31964837,11/12/15 11:53,11/12/15 21:03,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,137-24 231 STREET
31969130,11/12/15 11:51,11/13/2015 08:21:11 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31968404,11/12/15 11:41,11/12/15 15:12,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,108 BEVERLY ROAD
31964947,11/12/15 11:32,11/12/15 15:54,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1656 EAST 91 STREET
